chrom,chromStart,chromEnd,score,strand,position,543_A03,543_A06,543_A07,543_A08,543_A09,543_A10,name
5,112043218,112051904,500,-,5018,33,36,74,37,46,43,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5019,36,37,78,41,47,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5020,36,36,78,43,48,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5021,38,36,80,44,48,47,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5022,39,36,85,44,48,48,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5023,41,39,85,44,49,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5024,41,43,85,46,50,49,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5025,43,43,89,46,52,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5026,42,42,89,47,51,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5027,42,42,92,47,51,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5028,40,42,95,47,52,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5029,40,41,95,47,51,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5030,40,41,91,47,53,51,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5031,41,42,93,49,51,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5032,40,48,94,50,51,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5033,41,47,96,50,51,50,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5034,42,47,97,52,51,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5035,42,47,99,52,51,54,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5036,42,47,98,51,54,55,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5037,42,48,101,52,56,57,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5038,43,49,101,54,58,62,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5039,43,51,99,56,59,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5040,44,52,104,56,59,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5041,47,52,105,56,62,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5042,48,52,106,56,62,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5043,48,54,108,57,61,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5044,48,52,109,56,61,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5045,46,54,111,60,63,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5046,47,57,113,59,65,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5047,49,57,117,63,62,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5048,49,57,114,63,63,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5049,52,57,119,62,66,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5050,51,58,119,63,66,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5051,51,57,122,65,66,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5052,55,58,123,65,67,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5053,55,58,127,66,71,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5054,55,58,130,67,69,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5055,55,59,135,67,69,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5056,56,59,135,68,71,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5057,56,59,137,69,71,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5058,58,59,138,69,71,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5059,57,58,143,70,72,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5060,57,60,146,69,72,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5061,58,61,151,69,72,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5062,57,62,152,70,73,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5063,56,62,154,70,73,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5064,56,63,157,70,73,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5065,57,63,157,68,75,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5066,57,63,161,67,75,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5067,56,58,164,66,74,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5068,59,58,166,66,76,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5069,59,59,168,66,78,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5070,60,60,168,66,80,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5071,59,60,176,67,78,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5072,59,60,176,67,77,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5073,59,60,179,69,74,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5074,59,61,186,69,73,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5075,61,61,187,75,73,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5076,61,61,189,75,75,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5077,61,65,190,75,75,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5078,62,65,189,79,80,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5079,63,67,196,83,79,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5080,66,70,195,82,79,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5081,66,70,197,82,80,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5082,65,72,200,82,82,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5083,66,72,201,82,84,81,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5084,66,76,203,83,87,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5085,66,75,204,83,87,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5086,68,78,208,83,86,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5087,68,77,210,83,88,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5088,69,77,211,84,88,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5089,67,76,211,82,89,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5090,68,76,212,82,89,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5091,67,76,221,83,89,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5092,68,77,224,85,91,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5093,70,77,231,86,94,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5094,70,77,227,87,95,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5095,70,77,228,88,96,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5096,71,78,228,86,97,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5097,71,80,228,86,98,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5098,71,80,231,84,103,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5099,72,79,237,86,103,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5100,72,79,240,86,106,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5101,72,79,240,84,106,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5102,75,79,242,84,104,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5103,76,79,243,83,100,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5104,75,79,241,81,100,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5105,76,80,240,82,99,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5106,77,79,244,82,101,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5107,77,79,247,83,101,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5108,77,79,251,83,102,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5109,79,80,253,86,103,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5110,79,81,252,86,103,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5111,79,81,255,86,103,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5112,79,81,257,86,105,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5113,79,81,257,92,105,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5114,79,81,264,93,108,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5115,79,80,260,93,109,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5116,79,78,262,93,112,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5117,79,78,267,93,115,91,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5118,77,76,267,95,115,90,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5119,76,78,267,91,115,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5120,73,77,264,87,115,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5121,73,79,264,87,114,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5122,72,79,262,86,116,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5123,71,79,262,86,116,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5124,71,76,266,86,116,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5125,71,73,261,85,115,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5126,72,76,261,87,113,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5127,72,79,261,87,111,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5128,72,79,258,89,111,83,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5129,72,79,257,93,112,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5130,72,81,259,93,112,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5131,72,81,262,94,110,86,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5132,71,81,262,92,110,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5133,72,76,265,92,110,87,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5134,71,76,262,92,110,89,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5135,71,77,262,92,110,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5136,71,77,262,92,110,85,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5137,73,78,264,92,109,84,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5138,74,78,263,90,107,82,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5139,75,81,264,88,105,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5140,75,81,268,87,104,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5141,74,82,263,87,103,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5142,71,82,262,87,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5143,70,82,260,87,105,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5144,70,80,263,88,106,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5145,70,80,263,88,106,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5146,70,78,262,85,105,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5147,69,75,260,85,105,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5148,67,79,257,83,106,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5149,65,82,257,83,105,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5150,62,82,253,84,105,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5151,64,81,253,83,106,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5152,64,81,251,81,106,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5153,60,80,250,81,106,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5154,60,80,249,79,101,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5155,60,80,247,78,103,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5156,60,81,246,81,103,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5157,59,80,244,80,102,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5158,59,82,244,79,102,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5159,56,82,244,79,102,78,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5160,57,82,240,78,101,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5161,57,80,242,78,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5162,56,81,237,80,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5163,56,82,239,80,101,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5164,57,83,238,80,104,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5165,57,84,235,83,104,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5166,56,84,233,87,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5167,56,84,229,88,102,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5168,57,84,226,88,103,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5169,54,85,226,90,101,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5170,53,84,224,90,99,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5171,52,83,224,89,97,80,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5172,52,84,217,87,97,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5173,52,84,215,88,98,79,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5174,52,84,214,86,98,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5175,52,83,207,88,103,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5176,52,83,204,82,104,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5177,52,83,200,83,102,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5178,52,79,200,85,103,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5179,51,80,199,81,99,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5180,51,78,195,78,100,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5181,49,75,194,80,100,72,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5182,48,77,192,81,99,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5183,48,75,191,82,96,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5184,47,75,190,82,94,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5185,47,73,189,81,92,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5186,47,73,188,81,94,77,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5187,45,70,185,81,95,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5188,45,70,187,80,94,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5189,45,70,186,79,94,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5190,45,70,186,81,92,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5191,45,71,185,81,92,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5192,47,72,178,84,92,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5193,49,72,177,83,91,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5194,48,72,172,82,90,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5195,48,73,174,81,90,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5196,48,73,173,81,92,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5197,47,73,173,84,91,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5198,48,72,174,83,90,71,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5199,48,72,172,83,85,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5200,48,72,166,81,87,73,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5201,48,72,162,81,84,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5202,50,71,162,83,83,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5203,49,70,160,83,83,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5204,48,71,159,86,86,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5205,48,75,161,87,86,76,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5206,47,73,164,86,87,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5207,47,72,164,86,85,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5208,46,71,161,84,86,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5209,46,72,159,86,85,75,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5210,43,71,158,86,84,74,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5211,42,70,162,86,82,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5212,42,70,162,89,85,70,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5213,42,71,158,89,83,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5214,43,71,157,86,84,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5215,43,71,153,86,82,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5216,41,73,153,87,82,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5217,41,73,152,87,79,69,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5218,41,75,146,86,74,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5219,41,75,145,84,74,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5220,39,74,143,84,74,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5221,39,74,146,84,74,68,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5222,39,73,146,82,74,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5223,38,73,148,82,72,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5224,38,73,144,82,72,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5225,36,73,141,86,71,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5226,36,73,143,86,71,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5227,33,70,138,87,71,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5228,34,68,141,86,70,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5229,34,68,141,86,70,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5230,35,68,139,82,70,61,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5231,35,67,139,82,71,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5232,36,66,135,83,73,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5233,37,65,137,83,73,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5234,37,64,136,83,73,64,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5235,37,64,138,83,74,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5236,37,63,137,82,73,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5237,37,63,137,83,74,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5238,36,63,135,84,72,63,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5239,36,62,133,84,72,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5240,35,58,133,84,72,65,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5241,36,56,128,84,74,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5242,36,54,128,85,75,66,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5243,36,55,128,85,73,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5244,37,56,130,90,70,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5245,40,57,127,90,71,67,APC:ENST00000457016:ENSE00000972230
5,112043218,112051904,500,-,5246,40,57,128,90,71,67,APC:ENST00000457016:ENSE00000972230
